gvkey,fyear,Hole_opening,Hole_closing,Non_hole
10983,2006,-0.5185579,-0.7678437,-0.5054271
10983,2007,-0.0981027,-0.3013605,-0.4785579
10983,2008,-0.4538268,-0.6826483,-0.48078
10983,2009,-0.1704134,-0.6320797,-0.4798029
10983,2010,-0.5726969,-0.7619516,-0.4941282
10983,2011,-0.593098,-0.8162804,-0.4997362
10983,2012,-0.5513602,-0.8269687,-0.5076898
10983,2013,-0.1644122,-0.4140395,-0.4925444
10983,2014,-0.5765271,-0.7731412,-0.5577967
10983,2015,-0.5642931,-0.8903428,-0.621537
10983,2016,-0.5768686,-0.9031097,-0.6374136
10983,2017,-0.5031913,-0.8534554,-0.634207
10983,2018,-0.5697656,-0.9132949,-0.6771268
10983,2019,-0.5766804,-0.9465269,-0.6803311
10983,2020,-0.432581,-0.7448993,-0.6571949
10984,1996,-0.5167235,-0.4623485,-0.2773714
10984,1997,-0.5384985,-0.6478082,-0.3475801
10984,1998,-0.5465562,-0.6417852,-0.3591449
10984,2000,-0.6083676,-0.585912,-0.1968089
10984,2001,-0.5836486,-0.563258,-0.2136735
10984,2002,-0.5924126,-0.6443041,-0.2971886
10984,2003,-0.5693977,-0.4411171,-0.1243168
10984,2004,-0.5511318,-0.5384218,-0.1330045
10984,2005,-0.4767301,-0.3084713,-0.0788127
10984,2006,-0.4594082,0.0416207,-0.1275443
10984,2007,-0.3841102,0.1505315,-0.1544905
10984,2008,-0.5017759,0.0425748,-0.1174001
10984,2009,-0.4064406,0.3052832,-0.1153681
10984,2010,-0.5616171,-0.2968409,-0.2179788
10984,2011,-0.5268222,-0.1553223,-0.248578
10984,2012,-0.5768802,-0.2905765,-0.3181577
10984,2013,-0.4446001,-0.3497587,-0.3362012
10984,2014,-0.4717655,-0.5137721,-0.4095173
10984,2015,-0.5642931,-0.700628,-0.5173469
10984,2016,-0.4521118,-0.6795368,-0.5366303
10984,2017,-0.3210536,-0.7337283,-0.569928
10984,2018,-0.5822169,-0.8279816,-0.5968609
10985,1996,-0.5167235,-0.4781797,-0.3372844
10990,1996,-0.489222,-0.4460113,-0.3786947
10990,1997,-0.5351517,-0.5641308,-0.3843726
10990,1998,-0.4642213,-0.5651507,-0.4329828
10991,1996,-0.4131556,-0.344109,-0.4068891
10991,1997,-0.4198235,-0.6169266,-0.5190555
10991,1998,-0.4433799,-0.471866,-0.4927296
10991,1999,0.2857809,-0.6437278,-0.4495377
10991,2000,-0.5738404,-0.7060514,-0.4546099
10991,2001,-0.5749885,-0.7370748,-0.501595
10991,2002,-0.1139716,-0.6368394,-0.5018005
10991,2003,-0.3185603,-0.7422809,-0.5090583
10991,2004,-0.3232557,-0.6244949,-0.4914099
10991,2005,-0.5517591,-0.6140535,-0.5102335
10991,2006,-0.1087561,-0.65967,-0.4957146
10991,2007,-0.5160959,-0.7041056,-0.4844187
10991,2008,-0.5542125,-0.7765336,-0.4842057
10991,2009,-0.2542159,-0.7211634,-0.4919583
10991,2010,-0.5549288,-0.7582306,-0.4966333
10991,2011,-0.4452822,-0.777587,-0.5023267
10991,2012,-0.441382,-0.770197,-0.5084996
10991,2013,-0.2590464,-0.692316,-0.5209458
10991,2014,-0.3833435,-0.5657069,-0.567682
10991,2015,-0.4448294,-0.5493908,-0.6083192
10991,2016,-0.1691604,-0.6618329,-0.624203
10991,2017,-0.114532,-0.424928,-0.6265086
10991,2018,-0.3149603,-0.6948534,-0.6658993
10991,2019,0.2247637,-0.5361668,-0.6631228
10991,2020,-0.1822828,-0.7795359,-0.6877226
10993,1996,-0.5167235,-0.4739672,-0.4130566
10994,2009,-0.0403696,-0.7767127,-0.4984336
10994,2010,0.8143407,-0.2619498,-0.4930714
10994,2011,0.272477,-0.5307218,-0.5024064
10994,2012,1.954184,-0.3540905,-0.4842463
10994,2013,0.4144435,-0.546832,-0.5226191
10998,1996,-0.4427224,-0.3782925,-0.406008
10998,1997,-0.5138851,-0.5780755,-0.5036695
10998,1998,-0.091056,-0.3460457,-0.4862477
10999,1996,-0.5167235,0.0393302,1.764954
10999,1997,-0.5188196,-0.1792686,0.4444623
10999,1998,-0.5465562,-0.5002358,0.1227748
10999,1999,-0.6102845,-0.6067767,0.0188928
10999,2000,-0.6240075,-0.6528743,-0.1379598
10999,2001,-0.6136622,-0.654142,-0.2095831
10999,2002,-0.5924126,-0.5781869,-0.0997899
10999,2003,-0.5869639,-0.707996,-0.0435747
10999,2004,0.4621873,-0.4338226,-0.0702373
10999,2005,-0.5598815,-0.655778,-0.0739652
10999,2006,-0.5464643,-0.7614767,-0.1469692
10999,2007,-0.5509275,-0.620106,-0.2560447
10999,2008,-0.4545382,-0.5240063,-0.2329052
10999,2009,-0.4260504,-0.5992286,-0.2702453
10999,2010,-0.1292844,-0.8172132,-0.306558
10999,2011,-0.355749,-0.2695237,-0.2056954
10999,2012,-0.5611053,-0.6502842,-0.312732
10999,2013,-0.5427057,-0.6646199,-0.3232216
10999,2014,-0.5706233,-0.7089201,-0.3493268
10999,2015,-0.5466438,-0.7367674,-0.3747898
10999,2016,-0.5608847,-0.7891178,-0.4067184
10999,2017,-0.5642787,-0.7921722,-0.4391503
10999,2018,-0.5858408,-0.8345199,-0.525533
11001,1998,-0.2412039,-0.1437665,-0.1280489
11010,1997,-0.5384985,-0.6247568,-0.4539439
11010,1999,0.2375997,-0.4927748,-0.3445851
11010,2000,-0.6155288,-0.6743892,-0.4262309
11010,2002,-0.5924126,-0.7357063,-0.4565908
11010,2004,-0.4987336,-0.6689479,-0.4217557
11010,2005,-0.3953816,-0.415021,-0.4423119
11010,2006,-0.5386944,-0.6592082,-0.4396985
11010,2007,-0.5179864,-0.5898514,-0.4143354
11012,1996,-0.2540399,0.0113192,-0.3786947
11012,1997,-0.4779131,-0.5767686,-0.5172716
11012,1998,-0.2846518,-0.5760819,-0.5001979
11012,1999,-0.1274239,-0.4990522,-0.4446197
11012,2000,0.0940081,-0.3362978,-0.4263305
11012,2002,-0.2561682,-0.5244364,-0.4819895
11012,2003,-0.1277579,-0.39331,-0.4710652
11012,2004,0.0648337,-0.1618778,-0.4531113
11012,2005,-0.188706,-0.1973323,-0.4718581
11012,2006,0.3587015,0.1423697,-0.4460794
11012,2007,-0.3206026,0.1225512,-0.4491062
11012,2008,-0.5144621,-0.4603626,-0.4579864
11012,2009,-0.2538757,-0.3535732,-0.4765084
11012,2010,-0.4852438,-0.3613009,-0.4758487
11012,2011,-0.5126329,-0.5830572,-0.4905699
11012,2012,-0.2676889,-0.5744376,-0.4976078
11012,2013,0.0076386,-0.3596025,-0.5089611
11012,2014,0.195122,-0.3627054,-0.5499324
11012,2015,-0.4525965,-0.5678568,-0.5855206
11012,2016,0.0233246,-0.3556427,-0.5899861
11012,2017,0.698872,0.5796441,-0.5694085
11012,2018,0.1662912,0.3929839,-0.6085728
11012,2019,0.3829927,0.1472982,-0.6147463
11012,2020,-0.4831242,-0.7692356,-0.6775065
11017,2002,-0.4851803,-0.7141543,-0.5063723
11017,2003,-0.4397482,-0.5926861,-0.4847318
11017,2004,-0.434804,-0.4882734,-0.476404
11017,2005,-0.3310801,-0.4045226,-0.4902668
11017,2006,-0.4304593,-0.7329289,-0.5040718
11017,2007,-0.5538852,-0.7958269,-0.4955
11017,2008,-0.5542125,-0.7699696,-0.4853475
11017,2009,-0.5630417,-0.7446783,-0.4894212
11017,2010,-0.5091532,-0.7469242,-0.4978076
11017,2011,-0.3535478,-0.6538707,-0.4961892
11017,2012,-0.2956304,-0.7002108,-0.5064346
11017,2013,-0.5151359,-0.6130636,-0.5121722
11017,2014,-0.4882652,-0.7685375,-0.5752388
11017,2015,-0.5478478,-0.8992385,-0.6281459
11017,2016,-0.572269,-0.8805946,-0.6319987
11017,2017,-0.4223734,-0.8145036,-0.6270281
11017,2018,-0.5655323,-0.885327,-0.6700821
11017,2019,-0.5052807,-0.7891247,-0.6663711
11027,1996,0.4092376,-0.1387573,-0.3522626
11027,1997,-0.5384985,-0.6130494,-0.5226232
11027,1998,0.0938178,-0.2760627,-0.4758202
11027,1999,-0.5539675,-0.4777391,-0.4346722
11027,2003,-0.5869639,-0.8277082,-0.5131036
11027,2004,-0.5652413,-0.8081065,-0.4999207
11027,2005,-0.5121836,-0.7918309,-0.5165814
11027,2006,-0.5464643,-0.7940704,-0.507347
11027,2007,-0.5538852,-0.8016788,-0.4962387
11027,2008,-0.5542125,-0.7856399,-0.4881144
11027,2009,-0.5810437,-0.8375573,-0.5048711
11027,2010,-0.5729706,-0.8634453,-0.5087283
11027,2011,-0.5584334,-0.8562641,-0.5116923
11027,2012,-0.5651854,-0.8661703,-0.5173263
11027,2013,-0.5442651,-0.8499471,-0.5336541
11027,2014,-0.5666057,-0.8527068,-0.5864421
11027,2015,-0.5642931,-0.9106858,-0.6324039
11027,2016,-0.5035053,-0.8957637,-0.642175
11027,2017,-0.5691308,-0.8946642,-0.65154
11027,2018,-0.4731456,-0.8203199,-0.6750134
11027,2019,-0.4951982,-0.9158151,-0.6807564
11030,1996,-0.1158521,-0.1299008,-0.3857433
11030,1998,-0.5465562,-0.6647003,-0.504989
11031,1996,-0.3649573,-0.4738651,-0.4104134
11032,1996,-0.5076824,-0.4630311,-0.3557869
11032,1997,-0.5112696,-0.2367891,0.3398824
11032,1998,-0.4049613,0.1784683,-0.0184192
11032,2000,0.8707209,0.4853458,-0.1530952
11032,2001,-0.5446,0.1027225,-0.2684399
11032,2002,-0.4771441,-0.3953457,-0.4237757
11032,2003,-0.4442427,-0.7651238,-0.4483787
11032,2004,-0.5496455,-0.7046328,-0.3760101
11032,2005,-0.4716142,-0.6229849,-0.4057254
11032,2006,0.643898,0.0814404,-0.2855978
11032,2007,-0.5321876,-0.3104004,-0.3346976
11032,2008,-0.5463666,-0.5838791,-0.3735755
11032,2009,-0.5851184,-0.7642956,-0.4052422
11032,2010,0.0907595,-0.5871922,-0.3329399
11032,2011,-0.5897067,-0.5652047,-0.325974
11032,2012,-0.5329246,-0.6185179,-0.3120842
11032,2013,-0.5426127,-0.5060523,-0.3276989
11032,2014,-0.3727772,-0.4824701,-0.3911086
11032,2015,-0.3862177,-0.5645861,-0.4539192
11032,2016,-0.5689573,-0.7250094,-0.492844
11032,2017,-0.4676178,-0.7231992,-0.5385206
11032,2018,-0.504988,-0.6295924,-0.5610649
11032,2019,-0.4699605,-0.847108,-0.6051948
11032,2020,-0.4707762,-0.7812775,-0.6416696
11035,1997,-0.5384985,-0.6672833,-0.5275289
11035,1998,-0.5465562,-0.6815339,-0.5100618
11035,2001,-0.5780903,-0.7797945,-0.5070488
11035,2002,-0.5826019,-0.7773482,-0.5128743
11035,2003,-0.5667542,-0.8213173,-0.5126662
11035,2004,-0.5192764,-0.7981094,-0.4991368
11035,2005,-0.5572498,-0.8015594,-0.5170431
11035,2006,-0.5464643,-0.7984098,-0.5081375
11035,2007,-0.5538852,-0.8096627,-0.4967313
11035,2008,-0.5488858,-0.785753,-0.4882901
11035,2009,-0.5812305,-0.8380727,-0.5047953
11035,2010,-0.5790161,-0.8594759,-0.5083761
11035,2011,-0.5885231,-0.8565477,-0.5117322
11035,2012,-0.5583701,-0.8638665,-0.5172453
11035,2013,-0.5699809,-0.8599717,-0.5344681
11035,2014,-0.5818146,-0.89873,-0.5874966
11035,2015,-0.5633198,-0.9127774,-0.6313838
11035,2016,-0.5799109,-0.9120078,-0.6388607
11040,1998,-0.3669637,0.219198,0.6834643
11040,1999,0.9639812,1.562441,0.666268
11042,1996,-0.5167235,-0.4705478,-0.101157
11042,1997,-0.5384985,-0.6468778,-0.0846809
11056,1997,-0.5347051,-0.4677804,0.0234668
11056,1998,-0.5465562,-0.5881817,-0.1914594
11056,1999,-0.5929797,-0.522312,-0.2223081
11056,2002,-0.1443248,-0.6646793,-0.3461573
11056,2003,-0.5869639,-0.5568454,-0.1860351
11056,2004,-0.3186452,-0.7543467,-0.4809393
11056,2005,-0.5598815,-0.7242079,-0.4666644
11056,2006,-0.3342836,-0.4503191,-0.4145139
11056,2007,-0.1417262,-0.7133779,-0.4886542
11060,1997,-0.3350826,-0.6222649,-0.4798101
11060,1999,-0.5184451,-0.2407342,-0.2133664
11060,2003,2.721854,0.7912069,-0.0949063
11060,2004,-0.215552,0.5844068,-0.1910683
11060,2005,-0.5296685,-0.3225361,-0.2833856
11060,2006,-0.4980525,-0.3634939,-0.2170458
11060,2007,-0.4124376,-0.3681216,-0.1882762
11060,2009,-0.4177858,-0.4836743,-0.2467297
11060,2010,-0.5375891,-0.5550134,-0.2252592
11060,2011,-0.1418711,-0.2733493,-0.1539653
11060,2012,-0.1317482,-0.2243403,-0.177699
11060,2013,-0.4487003,-0.3601321,-0.0800009
11060,2015,-0.4999198,-0.4212112,-0.2469142
11060,2016,-0.2520859,-0.4578888,-0.3833314
11060,2017,-0.399814,-0.3251752,-0.4485017
11060,2018,-0.4734394,-0.5624691,-0.4866549
11060,2019,-0.202581,-0.1360462,-0.422594
11062,1996,-0.10984,0.1284324,-0.2201017
11062,1997,0.8943025,-0.1263389,0.0488871
11062,1998,-0.5423566,0.2677127,0.4620913
11070,2002,-0.5913026,-0.7762376,-0.5128743
11074,1998,0.0039353,-0.4242176,-0.4517242
11074,1999,-0.5820066,-0.7089488,-0.4594852
11074,2002,-0.5924126,-0.7773482,-0.5128743
11074,2003,-0.5869639,-0.8277082,-0.5131036
11074,2004,-0.5119166,-0.8077883,-0.497793
11074,2005,-0.5598815,-0.7974048,-0.5164083
11074,2006,-0.5464643,-0.7635937,-0.4980863
11084,1998,-0.4905545,-0.6642748,-0.5089345
11088,1996,-0.2367294,-0.3937254,-0.4104134
11091,1996,-0.5167235,-0.4561195,-0.004239
11091,1997,-0.0597048,-0.2792531,0.3693164
11091,1998,-0.2267561,-0.1483031,-0.1297398
11091,1999,-0.2759883,-0.6210186,-0.364145
11094,1996,-0.4070553,-0.3502827,-0.4042459
11094,1997,-0.5352944,-0.6584928,-0.525968
11094,1998,-0.4121606,-0.6228489,-0.5069618
11094,2002,-0.5042722,-0.7507547,-0.5093185
11094,2003,-0.53421,-0.7895862,-0.5102063
11094,2004,-0.465811,-0.6816266,-0.4896741
11094,2005,-0.1570281,-0.3988022,-0.4799371
11094,2006,-0.4813949,-0.6242803,-0.4885432
11094,2007,-0.2056044,-0.4822369,-0.4794444
11094,2008,-0.5368599,-0.7241439,-0.4827124
11094,2009,-0.5598602,-0.7202033,-0.4973355
11094,2010,-0.2948464,-0.3821465,-0.4775319
11094,2011,0.3503828,0.704487,-0.4502379
11094,2012,-0.2531871,0.4655451,-0.4488583
11094,2013,-0.4547949,-0.1936194,-0.4789317
11094,2014,0.1979602,0.1871228,-0.5050312
11094,2015,-0.4681188,0.0119457,-0.5531858
11094,2016,-0.3185199,-0.0069199,-0.5555359
11094,2017,0.2328276,0.1597268,-0.583105
11094,2018,-0.2461008,1.375519,-0.5094182
11094,2019,-0.2663655,0.3387604,-0.5750707
11094,2020,-0.3892699,-0.0313682,-0.5963808
11096,1996,0.0083223,-0.3379465,-0.4095323
11096,1998,0.0195861,-0.4142106,-0.4923069
11096,2000,0.2933643,-0.1044249,-0.4057184
11096,2001,0.9129279,-0.4081463,-0.4787567
11096,2002,-0.0351775,-0.3394751,-0.4829038
11096,2003,-0.5014062,-0.1331083,-0.44898
11096,2004,0.540247,0.1589486,-0.44796
11096,2005,0.5453321,0.3106088,-0.4391957
11096,2006,0.1125341,-0.0530121,-0.4312848
11096,2007,0.3372433,0.3575123,-0.3940935
11096,2008,-0.3227656,0.3867301,-0.3849503
11096,2009,-0.4609934,-0.0083079,-0.4176627
11096,2010,-0.4351331,-0.4409144,-0.4596438
11096,2011,1.54951,0.7828445,-0.4057611
11096,2012,0.4346915,1.531101,-0.3993394
11096,2013,1.846916,3.271207,-0.3590851
11096,2014,0.7324968,1.43823,-0.4353069
11096,2015,1.714491,2.148643,-0.4498385
11096,2016,1.67853,2.182042,-0.4357537
11099,1996,-0.5167235,-0.464882,-0.4086512
11099,1997,-0.5384985,-0.6647828,-0.525968
11099,1998,-0.5465562,-0.6815339,-0.5100618
11099,1999,-0.6102845,-0.703318,-0.4489788
11099,2000,-0.6240075,-0.7670567,-0.4528176
11099,2001,-0.6136622,-0.7767229,-0.5028448
11099,2002,-0.5924126,-0.7770035,-0.5118583
11099,2003,-0.5812314,-0.817571,-0.506161
11099,2004,-0.5652413,-0.8068233,-0.4984649
11099,2005,-0.5598815,-0.7964438,-0.5130612
11099,2006,-0.5464643,-0.7971691,-0.5072905
11099,2007,-0.5538852,-0.8063375,-0.4957955
11099,2008,-0.5529999,-0.7665083,-0.4759051
11099,2009,-0.5851184,-0.8350347,-0.4935866
11099,2010,-0.5741732,-0.8500081,-0.5034832
11099,2011,-0.5896294,-0.8476634,-0.5069098
11099,2012,-0.5829671,-0.8562236,-0.5053818
11099,2013,-0.5721514,-0.830462,-0.5236141
11099,2014,-0.5734148,-0.8785603,-0.5784021
11099,2015,-0.5602944,-0.8963008,-0.6286337
11099,2016,-0.5821217,-0.8921404,-0.6386273
11099,2017,-0.531709,-0.913959,-0.6506427
11099,2018,-0.545561,-0.8996598,-0.6784037
11099,2019,-0.5313382,-0.9472346,-0.6799057
11113,1996,-0.5167235,-0.2117728,-0.3716462
11113,1997,-0.5384985,-0.6004477,-0.4980949
11113,1998,-0.4675815,-0.6058691,-0.4679291
11113,1999,-0.5667714,-0.4762711,-0.4309838
11115,1996,-0.0400336,-0.3974139,-0.3989594
11115,1997,-0.5276365,-0.6457889,-0.5237381
11115,2001,0.0005261,-0.5109108,-0.4517143
11115,2002,-0.2509074,-0.2114424,-0.4735571
11115,2003,-0.1066087,-0.4628549,-0.4832558
11115,2004,-0.5048903,-0.6518046,-0.4781957
11115,2005,-0.055584,-0.2325126,-0.4417925
11115,2006,-0.5377439,-0.5507448,-0.486228
11115,2007,-0.5251092,-0.7354456,-0.4832859
11115,2008,-0.5145653,-0.5123858,-0.4604898
11115,2009,-0.4149832,-0.5143378,-0.4681398
11115,2010,-0.3720258,-0.2221017,-0.4456308
11115,2011,-0.527233,-0.1602257,-0.4432236
11115,2012,-0.4882661,-0.3092121,-0.4716135
11115,2013,0.0875734,-0.1470968,-0.4910972
11115,2014,-0.20075,-0.2521856,-0.5243624
11115,2015,0.4315384,-0.4552036,-0.5803755
11115,2016,-0.4828736,-0.5145623,-0.5911531
11115,2017,0.1966226,-0.2859703,-0.5689362
11115,2018,-0.4573651,-0.1895197,-0.5648514
11115,2019,-0.2833689,-0.3303795,-0.5884119
11115,2020,-0.3470739,0.2497488,-0.589664
11135,1997,-0.4695653,0.5237952,1.218443
11135,1998,-0.4601588,0.8448204,0.4732234
11135,2000,0.2888338,0.9787155,0.7347202
11135,2001,-0.5237564,0.6814076,0.9611914
11142,1996,-0.2680087,-0.3481828,-0.3980784
11142,1997,0.4790556,0.4724915,-0.3752302
11142,1998,4.791533,4.306947,0.1506754
11142,2000,1.545386,1.286884,-0.2682045
11142,2001,-0.0668065,0.4665183,-0.193903
11142,2002,4.819456,2.74276,0.0556501
11142,2003,-0.1940256,0.2367809,-0.3740325
11142,2004,-0.2236903,0.1726413,-0.3732665
11142,2005,0.3202333,1.048659,-0.3230306
11142,2006,-0.4997,0.9029573,-0.3542062
11142,2007,-0.2942244,0.4443921,-0.3936995
11142,2008,-0.3013357,0.885207,-0.3439746
11155,1997,-0.4560196,-0.657355,-0.5275289
11161,1996,-0.3790855,-0.3506421,-0.4077701
11161,1997,-0.3209265,-0.3680927,-0.5183865
11161,1998,0.42525,-0.5811363,-0.5044253
11161,1999,0.0022973,-0.1232361,-0.4148888
11161,2000,-0.2013509,-0.2423292,-0.4319067
11161,2001,0.4584756,-0.1035686,-0.4742117
11161,2002,-0.4441917,0.3278886,-0.4681726
11161,2003,-0.5082034,-0.4280527,-0.4930957
11161,2004,-0.2663952,-0.7080815,-0.4895621
11161,2005,-0.4197948,-0.4479626,-0.4868043
11161,2006,-0.5045121,-0.5267057,-0.4984251
11161,2007,-0.3354747,-0.6636453,-0.4884572
11161,2008,-0.4488558,-0.635497,-0.4778814
11161,2009,-0.1434465,-0.3108739,-0.4567039
11161,2010,-0.407459,-0.2914111,-0.480037
11161,2011,-0.2362381,-0.5533695,-0.4962689
11161,2012,-0.5232933,-0.8010563,-0.5075683
11161,2013,-0.5323676,-0.7151294,-0.5144786
11161,2014,-0.3755239,-0.7601396,-0.5699666
11161,2015,-0.5450678,-0.6657234,-0.6087627
11161,2016,-0.3342223,-0.557155,-0.6168742
11161,2017,-0.2589037,-0.4927304,-0.6233442
11161,2018,-0.3930829,-0.684027,-0.6644903
11162,1996,-0.5167235,-0.459547,-0.2782525
11162,1997,-0.5384985,-0.6431212,-0.2817995
11162,1998,-0.5114259,-0.4216612,-0.1768045
11162,1999,-0.5599074,-0.6735471,-0.2737225
11162,2000,-0.6186458,-0.6658853,-0.2814481
11162,2004,-0.4279299,0.0465362,-0.278024
11162,2005,-0.5598815,-0.0944021,-0.3604827
11162,2006,-0.4889793,-0.0843602,-0.3311673
11169,1996,-0.2363733,-0.422085,-0.3954351
11169,2001,1.361411,0.1469215,-0.4177409
11169,2002,0.0778338,0.6070506,-0.3754165
11169,2003,0.0738175,0.205475,-0.4215375
11169,2004,-0.3337844,0.1746868,-0.3986869
11169,2005,0.7697198,1.13422,-0.3992044
11169,2006,0.4162311,0.6524203,-0.3942419
11169,2007,0.2037018,0.4005755,-0.39695
11169,2008,-0.1996865,0.4608525,-0.351792
11169,2009,0.1857453,0.6298623,-0.3987669
11169,2010,0.442384,0.1455917,-0.4231631
11169,2011,0.2715646,0.0944398,-0.4359304
11169,2012,-0.5580245,-0.3513255,-0.457847
11169,2013,3.214538,1.349385,-0.4201843
11169,2014,0.1435555,0.5421337,-0.4803839
11169,2015,1.270298,1.218364,-0.5204074
11169,2016,0.8843934,1.027695,-0.527621
11169,2017,1.539544,1.539,-0.5238323
11169,2019,0.7510861,0.0405997,-0.621823
11174,1996,-0.5167235,-0.4797014,-0.4139376
11174,1997,-0.5384985,-0.6372751,-0.3205989
11174,1998,-0.2478781,-0.6228566,-0.3442082
11174,1999,-0.471567,-0.6831744,-0.2888116
11174,2000,-0.5481934,-0.6650144,-0.3978519
11174,2001,-0.6136622,-0.7693518,-0.453305
11183,1997,-0.5384985,-0.6340105,0.2346335
11183,2002,-0.5924126,-0.6781662,0.4613181
11183,2003,-0.5856158,-0.5752078,0.6490475
11183,2004,-0.5652413,-0.6826107,0.6981982
11183,2005,-0.5448677,-0.4057041,1.071412
11183,2006,-0.5162954,-0.13302,1.243269
11185,2001,-0.5761459,-0.7424051,-0.4973909
11185,2002,-0.584537,-0.7613828,-0.5092169
11185,2003,-0.5140789,-0.7874213,-0.5088396
11185,2004,-0.3676632,-0.6368399,-0.4822831
11185,2005,0.1779983,-0.5400426,-0.5040011
11185,2006,-0.2778267,-0.6426324,-0.500232
11185,2007,0.0031611,-0.1647572,-0.463438
11185,2008,-0.5340831,-0.6697786,-0.477574
11185,2009,-0.4208137,-0.5070146,-0.4964266
11185,2010,-0.4686357,-0.8202285,-0.5074366
11185,2011,-0.4992677,-0.826142,-0.5101779
11185,2012,-0.5829671,-0.8294327,-0.5151803
11185,2013,-0.5235276,-0.8122692,-0.5325235
11185,2014,-0.5764644,-0.8638266,-0.5866618
11185,2015,-0.4379521,-0.8165771,-0.6297426
11185,2016,-0.3028132,-0.8543082,-0.639841
11185,2017,-0.5016527,-0.8445528,-0.6484702
11185,2018,-0.434631,-0.8156457,-0.674485
11185,2019,-0.5280221,-0.5868413,-0.6659457
11188,1997,-0.5384985,-0.4148625,0.522953
11188,1998,0.4480655,-0.5925303,0.0396366
11188,2002,0.1904776,-0.560649,-0.19854
11188,2003,-0.5869639,-0.7974436,-0.2778744
11188,2004,-0.5562415,-0.5997489,-0.0683896
11188,2005,-0.4224151,-0.3957845,-0.0649629
11188,2006,-0.1999718,0.5074472,0.0504989
11188,2007,-0.3949648,-0.0273628,-0.1197197
11188,2008,0.3379522,0.2502933,-0.1499436
11188,2013,-0.5676832,-0.5738204,-0.3150811
11188,2014,-0.1696867,-0.1610314,-0.3062708
11188,2015,-0.5642931,-0.6156,-0.3191242
11188,2016,-0.5610792,-0.1746739,-0.1683209
11188,2017,-0.3710749,-0.015601,-0.3198966
11188,2020,-0.4552095,-0.3392136,-0.476804
11191,1996,-0.1400521,-0.1378395,-0.3892676
11191,1997,-0.2989766,-0.0022148,-0.1937205
11191,1998,2.178429,0.4133136,0.0331546
11191,1999,3.832691,2.611065,0.0121866
11191,2000,0.4469695,0.9655046,-0.1722137
11191,2001,0.5864756,0.0851656,-0.1644746
11191,2002,-0.551846,0.5347952,0.0979136
11191,2003,0.6123616,1.262613,0.0413221
11191,2004,-0.2722439,2.192274,0.1019944
11191,2005,0.6581893,1.84652,0.0514331
11191,2006,-0.2198649,1.299955,0.0314127
11191,2007,0.0714301,1.974392,-0.0278678
11191,2008,-0.1606178,3.249771,0.0515096
11191,2009,2.150851,3.890383,0.0217493
11191,2010,2.291877,3.522637,0.0546087
11191,2011,0.6668189,3.264922,0.0620419
11191,2012,1.107807,2.06119,0.0987644
11191,2013,-0.1985697,3.327954,0.1596017
11191,2014,-0.3785842,2.900076,0.1477061
11191,2015,0.2005689,3.874893,0.176366
11191,2016,0.0471493,3.880628,0.1696928
